"File","Line","Status","MatchedClass","MatchedId","Snippet"
"src\core\android_cdp_manager.py","40","NO_MATCH","","","device_id: Specific Android device ID (auto-detect if None)"
"src\core\android_cdp_manager.py","44","NO_MATCH","","","# Load configuration"
"src\core\android_cdp_manager.py","45","NO_MATCH","","","cdp_config = ConfigManager.get('android_cdp', {})"
"src\core\android_cdp_manager.py","46","NO_MATCH","","","if not cdp_config.get('enabled', False):"
"src\core\android_cdp_manager.py","47","NO_MATCH","","","logger.warning(""Android CDP is not enabled in configuration"")"
"src\core\android_cdp_manager.py","50","NO_MATCH","","","# Get configuration values"
"src\core\android_cdp_manager.py","51","NO_MATCH","","","adb_config = cdp_config.get('adb', {})"
"src\core\android_cdp_manager.py","52","NO_MATCH","","","chrome_config = cdp_config.get('chrome', {})"
"src\core\android_cdp_manager.py","53","NO_MATCH","","","device_config = cdp_config.get('device', {})"
"src\core\android_cdp_manager.py","55","NO_MATCH","","","instance._device_id = device_id or adb_config.get('device_id')"
"src\core\android_cdp_manager.py","56","NO_MATCH","","","instance._debugging_port = chrome_config.get('debugging_port', 9222)"
"src\core\android_cdp_manager.py","58","NO_MATCH","","","# Auto-detect device if needed"
"src\core\android_cdp_manager.py","59","NO_MATCH","","","if not instance._device_id and device_config.get('auto_detect', True):"
"src\core\android_cdp_manager.py","60","NO_MATCH","","","instance._device_id = cls._detect_device(device_config.get('preferred_device_type'))"
"src\core\android_cdp_manager.py","62","NO_MATCH","","","if not instance._device_id:"
"src\core\android_cdp_manager.py","63","NO_MATCH","","","raise RuntimeError(""No Android device detected. Please connect a device or start an emulator."")"
"src\core\android_cdp_manager.py","65","NO_MATCH","","","logger.info(f""Using Android device: {instance._device_id}"")"
"src\core\android_cdp_manager.py","67","NO_MATCH","","","# Wait for device to be ready"
"src\core\android_cdp_manager.py","68","NO_MATCH","","","wait_timeout = adb_config.get('wait_for_device_timeout', 30)"
"src\core\android_cdp_manager.py","69","NO_MATCH","","","if not ADBUtils.wait_for_device(instance._device_id, timeout=wait_timeout):"
"src\core\android_cdp_manager.py","70","NO_MATCH","","","raise RuntimeError(f""Device {instance._device_id} not ready within {wait_timeout}s"")"
"src\core\android_cdp_manager.py","72","NO_MATCH","","","# Get device information"
"src\core\android_cdp_manager.py","73","NO_MATCH","","","device_info = ADBUtils.get_device_info(instance._device_id)"
"src\core\android_cdp_manager.py","74","NO_MATCH","","","logger.info(f""Device info: {device_info}"")"
"src\core\android_cdp_manager.py","76","NO_MATCH","","","# Clear Chrome data if configured"
"src\core\android_cdp_manager.py","77","NO_MATCH","","","if chrome_config.get('clear_data_on_start', False):"
"src\core\android_cdp_manager.py","78","NO_MATCH","","","package = chrome_config.get('package', 'com.android.chrome')"
"src\core\android_cdp_manager.py","79","NO_MATCH","","","logger.info(f""Clearing Chrome data for {package}"")"
"src\core\android_cdp_manager.py","80","NO_MATCH","","","ADBUtils.clear_chrome_data(package, instance._device_id)"
"src\core\android_cdp_manager.py","82","NO_MATCH","","","# Start Chrome with debugging"
"src\core\android_cdp_manager.py","83","NO_MATCH","","","if not chrome_config.get('use_existing_browser', False):"
"src\core\android_cdp_manager.py","84","NO_MATCH","","","package = chrome_config.get('package', 'com.android.chrome')"
"src\core\android_cdp_manager.py","85","NO_MATCH","","","additional_args = chrome_config.get('additional_args', [])"
"src\core\android_cdp_manager.py","87","NO_MATCH","","","logger.info(f""Starting Chrome with debugging on port {instance._debugging_port}"")"
"src\core\android_cdp_manager.py","88","NO_MATCH","","","# Start Chrome with an initial URL to ensure at least one page exists"
"src\core\android_cdp_manager.py","89","NO_MATCH","","","if not ADBUtils.start_chrome_with_debugging("
"src\core\android_cdp_manager.py","91","NO_MATCH","","","port=instance._debugging_port,"
"src\core\android_cdp_manager.py","92","NO_MATCH","","","device_id=instance._device_id,"
"src\core\android_cdp_manager.py","94","NO_MATCH","","","url=""about:blank""  # Ensure Chrome starts with at least one page"
"src\core\android_cdp_manager.py","98","NO_MATCH","","","# Set up port forwarding"
"src\core\android_cdp_manager.py","99","NO_MATCH","","","logger.info(f""Setting up port forwarding: {instance._debugging_port} -> chrome_devtools_remote"")"
"src\core\android_cdp_manager.py","100","NO_MATCH","","","if not ADBUtils.forward_port("
"src\core\android_cdp_manager.py","101","NO_MATCH","","","local_port=instance._debugging_port,"
"src\core\android_cdp_manager.py","102","NO_MATCH","","","remote_port=instance._debugging_port,"
"src\core\android_cdp_manager.py","103","NO_MATCH","","","device_id=instance._device_id"
"src\core\android_cdp_manager.py","107","NO_MATCH","","","# Get CDP WebSocket URL with retries"
"src\core\android_cdp_manager.py","108","NO_MATCH","","","cdp_config_settings = cdp_config.get('cdp', {})"
"src\core\android_cdp_manager.py","109","NO_MATCH","","","retries = cdp_config_settings.get('ws_endpoint_retries', 3)"
"src\core\android_cdp_manager.py","110","NO_MATCH","","","retry_delay = cdp_config_settings.get('retry_delay', 2000) / 1000  # Convert to seconds"
"src\core\android_cdp_manager.py","114","NO_MATCH","","","ws_url = ADBUtils.get_cdp_websocket_url(instance._debugging_port)"
"src\core\android_cdp_manager.py","119","NO_MATCH","","","logger.warning(f""Failed to get CDP WebSocket URL, retrying in {retry_delay}s... (attempt {attempt + 1}/{retries})"")"
"src\core\android_cdp_manager.py","120","NO_MATCH","","","time.sleep(retry_delay)"
"src\core\android_cdp_manager.py","125","NO_MATCH","","","logger.info(f""CDP WebSocket URL: {ws_url}"")"
"src\core\android_cdp_manager.py","127","NO_MATCH","","","# Connect Playwright to CDP endpoint"
"src\core\android_cdp_manager.py","128","NO_MATCH","","","logger.info(""Connecting Playwright to Android Chrome via CDP"")"
"src\core\android_cdp_manager.py","129","NO_MATCH","","","instance._playwright = sync_playwright().start()"
"src\core\android_cdp_manager.py","131","NO_MATCH","","","playwright_config = cdp_config.get('playwright', {})"
"src\core\android_cdp_manager.py","132","NO_MATCH","","","connection_timeout = cdp_config_settings.get('connection_timeout', 30000)"
"src\core\android_cdp_manager.py","133","NO_MATCH","","","slow_mo = playwright_config.get('slow_mo', 0)"
"src\core\android_cdp_manager.py","136","NO_MATCH","","","# Connect to CDP endpoint - note that ws_url points to a specific page"
"src\core\android_cdp_manager.py","137","NO_MATCH","","","# For example: ws://localhost:9222/devtools/page/18"
"src\core\android_cdp_manager.py","138","NO_MATCH","","","instance._browser = instance._playwright.chromium.connect_over_cdp("
"src\core\android_cdp_manager.py","143","NO_MATCH","","","logger.info(""Successfully connected Playwright to Android Chrome via CDP"")"
"src\core\android_cdp_manager.py","145","NO_MATCH","","","# Initialize references"
"src\core\android_cdp_manager.py","146","NO_MATCH","","","instance._context = None"
"src\core\android_cdp_manager.py","147","NO_MATCH","","","instance._page = None"
"src\core\android_cdp_manager.py","149","NO_MATCH","","","# When connecting via CDP to a page-specific WebSocket URL,"
"src\core\android_cdp_manager.py","150","NO_MATCH","","","# Playwright should automatically create a page object for that connection"
"src\core\android_cdp_manager.py","151","NO_MATCH","","","# Get the default context"
"src\core\android_cdp_manager.py","152","NO_MATCH","","","if not instance._browser.contexts:"
"src\core\android_cdp_manager.py","155","NO_MATCH","","","instance._context = instance._browser.contexts[0]"
"src\core\android_cdp_manager.py","156","NO_MATCH","","","logger.info(f""CDP Browser has {len(instance._browser.contexts)} context(s)"")"
"src\core\android_cdp_manager.py","158","NO_MATCH","","","# Short wait for page initialization"
"src\core\android_cdp_manager.py","159","NO_MATCH","","","time.sleep(1)"
"src\core\android_cdp_manager.py","161","NO_MATCH","","","# Check if page is available"
"src\core\android_cdp_manager.py","162","NO_MATCH","","","pages_count = len(instance._context.pages)"
"src\core\android_cdp_manager.py","163","NO_MATCH","","","logger.info(f""Context has {pages_count} page(s)"")"
"src\core\android_cdp_manager.py","166","NO_MATCH","","","# Success - page is available"
"src\core\android_cdp_manager.py","167","NO_MATCH","","","instance._page = instance._context.pages[0]"
"src\core\android_cdp_manager.py","168","NO_MATCH","","","logger.info(""âœ“ Page successfully accessed from context"")"
"src\core\android_cdp_manager.py","170","NO_MATCH","","","# CDP connection doesn't auto-populate pages"
"src\core\android_cdp_manager.py","171","NO_MATCH","","","# This is a known Playwright CDP limitation when connecting to existing browsers"
"src\core\android_cdp_manager.py","172","NO_MATCH","","","logger.warning(""âš  Pages not accessible via context.pages (CDP limitation)"")"
"src\core\android_cdp_manager.py","174","NO_MATCH","","","# Workaround: Create a new page which should work on Android Chrome"
"src\core\android_cdp_manager.py","176","NO_MATCH","","","logger.info(""Attempting workaround: creating new page..."")"
"src\core\android_cdp_manager.py","177","NO_MATCH","","","instance._page = instance._context.new_page()"
"src\core\android_cdp_manager.py","178","NO_MATCH","","","logger.info(""âœ“ New page created successfully"")"
"src\core\android_cdp_manager.py","180","NO_MATCH","","","logger.error(f""âœ— Failed to create page: {str(e)}"")"
"src\core\android_cdp_manager.py","182","NO_MATCH","","","# Final attempt: Wait longer and check multiple times"
"src\core\android_cdp_manager.py","183","NO_MATCH","","","logger.info(""Final attempt: checking for pages over 5 seconds..."")"
"src\core\android_cdp_manager.py","185","NO_MATCH","","","time.sleep(1)"
"src\core\android_cdp_manager.py","186","NO_MATCH","","","if instance._context.pages:"
"src\core\android_cdp_manager.py","187","NO_MATCH","","","instance._page = instance._context.pages[0]"
"src\core\android_cdp_manager.py","188","NO_MATCH","","","logger.info(f""âœ“ Page found after {i + 1} second(s)"")"
"src\core\android_cdp_manager.py","191","NO_MATCH","","","if not instance._page:"
"src\core\android_cdp_manager.py","192","NO_MATCH","","","logger.error(""âœ— Unable to access or create any pages"")"
"src\core\android_cdp_manager.py","193","NO_MATCH","","","logger.error(""This is a Playwright limitation with CDP connections to existing browsers"")"
"src\core\android_cdp_manager.py","194","NO_MATCH","","","logger.info(""Possible solutions:"")"
"src\core\android_cdp_manager.py","195","NO_MATCH","","","logger.info(""1. Use Playwright's native Android Chrome launch instead of CDP"")"
"src\core\android_cdp_manager.py","196","NO_MATCH","","","logger.info(""2. Ensure Chrome starts fresh with no existing pages"")"
"src\core\android_cdp_manager.py","197","NO_MATCH","","","logger.info(""3. Use Selenium WebDriver for Android Chrome automation"")"
"src\core\android_cdp_manager.py","199","NO_MATCH","","","logger.info(f""CDP initialization complete:"")"
"src\core\android_cdp_manager.py","200","NO_MATCH","","","logger.info(f""  - Contexts: {len(instance._browser.contexts)}"")"
"src\core\android_cdp_manager.py","201","NO_MATCH","","","logger.info(f""  - Pages in context: {len(instance._context.pages) if instance._context else 0}"")"
"src\core\android_cdp_manager.py","202","NO_MATCH","","","logger.info(f""  - Page object available: {instance._page is not None}"")"
"src\core\android_cdp_manager.py","205","NO_MATCH","","","logger.error(f""Failed to connect Playwright to CDP: {str(e)}"")"
"src\core\android_cdp_manager.py","206","NO_MATCH","","","instance._cleanup()"
"src\core\android_cdp_manager.py","212","NO_MATCH","","","Auto-detect Android device."
"src\core\android_cdp_manager.py","218","NO_MATCH","","","Device ID or None"
"src\core\android_cdp_manager.py","220","NO_MATCH","","","devices = ADBUtils.get_connected_devices()"
"src\core\android_cdp_manager.py","223","NO_MATCH","","","logger.warning(""No Android devices detected"")"
"src\core\android_cdp_manager.py","226","NO_MATCH","","","# Filter by device type if preference specified"
"src\core\android_cdp_manager.py","228","NO_MATCH","","","filtered = [d for d in devices if d.get('type') == preferred_type and d.get('status') == 'device']"
"src\core\android_cdp_manager.py","230","NO_MATCH","","","device_id = filtered[0]['id']"
"src\core\android_cdp_manager.py","231","NO_MATCH","","","logger.info(f""Auto-detected {preferred_type}: {device_id}"")"
"src\core\android_cdp_manager.py","232","NO_MATCH","","","return device_id"
"src\core\android_cdp_manager.py","234","NO_MATCH","","","# Return first ready device"
"src\core\android_cdp_manager.py","236","NO_MATCH","","","if device.get('status') == 'device':"
"src\core\android_cdp_manager.py","237","NO_MATCH","","","device_id = device['id']"
"src\core\android_cdp_manager.py","238","NO_MATCH","","","device_type = device.get('type', 'unknown')"
"src\core\android_cdp_manager.py","239","NO_MATCH","","","logger.info(f""Auto-detected device ({device_type}): {device_id}"")"
"src\core\android_cdp_manager.py","240","NO_MATCH","","","return device_id"
"src\core\android_cdp_manager.py","247","NO_MATCH","","","Get connected Browser instance."
"src\core\android_cdp_manager.py","250","NO_MATCH","","","Playwright Browser instance connected to Android Chrome"
"src\core\android_cdp_manager.py","254","NO_MATCH","","","if not instance._browser:"
"src\core\android_cdp_manager.py","255","NO_MATCH","","","raise RuntimeError(""Android CDP not initialized. Call AndroidCDPManager.initialize() first."")"
"src\core\android_cdp_manager.py","257","NO_MATCH","","","return instance._browser"
"src\core\android_cdp_manager.py","262","NO_MATCH","","","Create new browser context."
"src\core\android_cdp_manager.py","270","NO_MATCH","","","browser = cls.get_browser()"
"src\core\android_cdp_manager.py","272","NO_MATCH","","","# Get default context options from config"
"src\core\android_cdp_manager.py","273","NO_MATCH","","","cdp_config = ConfigManager.get('android_cdp', {})"
"src\core\android_cdp_manager.py","274","NO_MATCH","","","playwright_config = cdp_config.get('playwright', {})"
"src\core\android_cdp_manager.py","277","NO_MATCH","","","'viewport': None,  # Use device's native viewport"
"src\core\android_cdp_manager.py","280","NO_MATCH","","","# Add custom options"
"src\core\android_cdp_manager.py","282","NO_MATCH","","","options.update(context_options)"
"src\core\android_cdp_manager.py","284","NO_MATCH","","","logger.debug(f""Creating context with options: {options}"")"
"src\core\android_cdp_manager.py","285","NO_MATCH","","","context = browser.new_context(**options)"
"src\core\android_cdp_manager.py","287","NO_MATCH","","","# Set navigation timeout on context"
"src\core\android_cdp_manager.py","289","NO_MATCH","","","context.set_default_navigation_timeout(playwright_config['navigation_timeout'])"
"src\core\android_cdp_manager.py","296","NO_MATCH","","","Apply network throttling via CDP."
"src\core\android_cdp_manager.py","302","NO_MATCH","","","cdp_config = ConfigManager.get('android_cdp', {})"
"src\core\android_cdp_manager.py","303","NO_MATCH","","","features = cdp_config.get('features', {})"
"src\core\android_cdp_manager.py","305","NO_MATCH","","","if not features.get('network_throttling', False):"
"src\core\android_cdp_manager.py","306","NO_MATCH","","","logger.debug(""Network throttling disabled in configuration"")"
"src\core\android_cdp_manager.py","309","NO_MATCH","","","presets = features.get('network_conditions_presets', {})"
"src\core\android_cdp_manager.py","314","NO_MATCH","","","# Use CDP session to set network conditions"
"src\core\android_cdp_manager.py","315","NO_MATCH","","","cdp_session = context.new_cdp_session(context.pages[0] if context.pages else None)"
"src\core\android_cdp_manager.py","317","NO_MATCH","","","cdp_session.send('Network.emulateNetworkConditions', {"
"src\core\android_cdp_manager.py","319","NO_MATCH","","","'downloadThroughput': preset.get('download', 1500000),"
"src\core\android_cdp_manager.py","320","NO_MATCH","","","'uploadThroughput': preset.get('upload', 750000),"
"src\core\android_cdp_manager.py","321","NO_MATCH","","","'latency': preset.get('latency', 100)"
"src\core\android_cdp_manager.py","324","NO_MATCH","","","logger.info(f""Applied network conditions: {conditions}"")"
"src\core\android_cdp_manager.py","326","NO_MATCH","","","logger.debug(""No network conditions applied"")"
"src\core\android_cdp_manager.py","331","NO_MATCH","","","Ensure network connectivity is enabled via CDP."
"src\core\android_cdp_manager.py","332","NO_MATCH","","","This fixes ERR_INTERNET_DISCONNECTED errors."
"src\core\android_cdp_manager.py","341","NO_MATCH","","","if not context.pages:"
"src\core\android_cdp_manager.py","342","NO_MATCH","","","logger.warning(""No pages available in context to configure network"")"
"src\core\android_cdp_manager.py","345","NO_MATCH","","","page = context.pages[0]"
"src\core\android_cdp_manager.py","346","NO_MATCH","","","cdp_session = context.new_cdp_session(page)"
"src\core\android_cdp_manager.py","348","NO_MATCH","","","# Ensure network is online (not in offline mode)"
"src\core\android_cdp_manager.py","349","NO_MATCH","","","cdp_session.send('Network.emulateNetworkConditions', {"
"src\core\android_cdp_manager.py","351","NO_MATCH","","","'downloadThroughput': -1,  # -1 means no throttling"
"src\core\android_cdp_manager.py","356","NO_MATCH","","","logger.info(""Network connectivity enabled via CDP"")"
"src\core\android_cdp_manager.py","359","NO_MATCH","","","logger.warning(f""Could not configure network connectivity: {str(e)}"")"
"src\core\android_cdp_manager.py","365","NO_MATCH","","","Get Android device information."
"src\core\android_cdp_manager.py","372","NO_MATCH","","","if not instance._device_id:"
"src\core\android_cdp_manager.py","373","NO_MATCH","","","raise RuntimeError(""Android CDP not initialized"")"
"src\core\android_cdp_manager.py","375","NO_MATCH","","","return ADBUtils.get_device_info(instance._device_id)"
"src\core\android_cdp_manager.py","380","NO_MATCH","","","Take device screenshot via ADB."
"src\core\android_cdp_manager.py","390","NO_MATCH","","","if not instance._device_id:"
"src\core\android_cdp_manager.py","391","NO_MATCH","","","raise RuntimeError(""Android CDP not initialized"")"
"src\core\android_cdp_manager.py","393","NO_MATCH","","","return ADBUtils.take_screenshot(output_path, instance._device_id)"
"src\core\android_cdp_manager.py","397","NO_MATCH","","","""""""Clean up resources."""""""
"src\core\android_cdp_manager.py","400","NO_MATCH","","","if instance._browser:"
"src\core\android_cdp_manager.py","402","NO_MATCH","","","instance._browser.close()"
"src\core\android_cdp_manager.py","404","NO_MATCH","","","logger.error(f""Error closing browser: {str(e)}"")"
"src\core\android_cdp_manager.py","405","NO_MATCH","","","instance._browser = None"
"src\core\android_cdp_manager.py","407","NO_MATCH","","","if instance._playwright:"
"src\core\android_cdp_manager.py","409","NO_MATCH","","","instance._playwright.stop()"
"src\core\android_cdp_manager.py","411","NO_MATCH","","","logger.error(f""Error stopping playwright: {str(e)}"")"
"src\core\android_cdp_manager.py","412","NO_MATCH","","","instance._playwright = None"
"src\core\android_cdp_manager.py","414","NO_MATCH","","","# Remove port forwarding"
"src\core\android_cdp_manager.py","415","NO_MATCH","","","if instance._device_id and instance._debugging_port:"
"src\core\android_cdp_manager.py","417","NO_MATCH","","","ADBUtils.remove_port_forward(instance._debugging_port, instance._device_id)"
"src\core\android_cdp_manager.py","419","NO_MATCH","","","logger.error(f""Error removing port forward: {str(e)}"")"
"src\core\android_cdp_manager.py","424","NO_MATCH","","","Clean up Android CDP connection."
"src\core\android_cdp_manager.py","425","NO_MATCH","","","Call this at the end of test session."
"src\core\android_cdp_manager.py","427","NO_MATCH","","","logger.info(""Cleaning up Android CDP connection"")"
"src\core\android_cdp_manager.py","428","NO_MATCH","","","cls._cleanup()"
"src\core\android_cdp_manager.py","431","NO_MATCH","","","instance._device_id = None"
"src\core\android_cdp_manager.py","432","NO_MATCH","","","instance._debugging_port = 9222"
"src\core\android_cdp_manager.py","437","NO_MATCH","","","Check if Android CDP is initialized."
"src\core\android_cdp_manager.py","443","NO_MATCH","","","return instance._browser is not None and instance._browser.is_connected()"
"src\core\base_page.py","4","NO_MATCH","","","This module provides the base page class that contains common functionality"
"src\core\base_page.py","5","NO_MATCH","","","for all page objects, including element interactions, waits, and utilities using Playwright."
"src\core\base_page.py","11","NO_MATCH","","","from playwright.sync_api import Page, Locator, ElementHandle, Error, TimeoutError"
"src\core\base_page.py","13","NO_MATCH","","","from src.core.playwright_manager import PlaywrightManager"
"src\core\base_page.py","14","NO_MATCH","","","from src.core.config_manager import ConfigManager"
"src\core\base_page.py","15","NO_MATCH","","","from src.utils.screenshot_utils import ScreenshotUtils"
"src\core\base_page.py","20","NO_MATCH","","","Base page class that provides common functionality for all page objects using Playwright."
"src\core\base_page.py","22","NO_MATCH","","","This class implements the Page Object Model pattern and provides"
"src\core\base_page.py","23","NO_MATCH","","","reusable methods for element interactions, waits, and page operations."
"src\core\base_page.py","28","NO_MATCH","","","Initialize base page with Playwright Page instance."
"src\core\base_page.py","33","NO_MATCH","","","self.page = page or PlaywrightManager.get_current_page()"
"src\core\base_page.py","34","NO_MATCH","","","if not self.page:"
"src\core\base_page.py","37","NO_MATCH","","","# Set default timeouts"
"src\core\base_page.py","38","NO_MATCH","","","self.default_timeout = ConfigManager.get('playwright.default_timeout', 30000)"
"src\core\base_page.py","39","NO_MATCH","","","self.short_timeout = ConfigManager.get('playwright.short_timeout', 5000)"
"src\core\base_page.py","40","NO_MATCH","","","self.long_timeout = ConfigManager.get('playwright.long_timeout', 60000)"
"src\core\base_page.py","42","NO_MATCH","","","# Configure page timeouts"
"src\core\base_page.py","43","NO_MATCH","","","self.page.set_default_timeout(self.default_timeout)"
"src\core\base_page.py","44","NO_MATCH","","","self.page.set_default_navigation_timeout(ConfigManager.get('playwright.navigation_timeout', 30000))"
"src\core\base_page.py","46","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","47","NO_MATCH","","","# Navigation Methods"
"src\core\base_page.py","48","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","52","NO_MATCH","","","Navigate to specified URL."
"src\core\base_page.py","57","NO_MATCH","","","logger.info(f""Navigating to: {url}"")"
"src\core\base_page.py","58","NO_MATCH","","","self.driver.get(url)"
"src\core\base_page.py","59","NO_MATCH","","","self.wait_for_page_load()"
"src\core\base_page.py","62","NO_MATCH","","","""""""Refresh current page."""""""
"src\core\base_page.py","63","NO_MATCH","","","logger.info(""Refreshing page"")"
"src\core\base_page.py","64","NO_MATCH","","","self.driver.refresh()"
"src\core\base_page.py","65","NO_MATCH","","","self.wait_for_page_load()"
"src\core\base_page.py","68","NO_MATCH","","","""""""Navigate back to previous page."""""""
"src\core\base_page.py","69","NO_MATCH","","","logger.info(""Navigating back"")"
"src\core\base_page.py","70","NO_MATCH","","","self.driver.back()"
"src\core\base_page.py","71","NO_MATCH","","","self.wait_for_page_load()"
"src\core\base_page.py","74","NO_MATCH","","","""""""Navigate forward to next page."""""""
"src\core\base_page.py","75","NO_MATCH","","","logger.info(""Navigating forward"")"
"src\core\base_page.py","76","NO_MATCH","","","self.driver.forward()"
"src\core\base_page.py","77","NO_MATCH","","","self.wait_for_page_load()"
"src\core\base_page.py","80","NO_MATCH","","","""""""Get current page URL."""""""
"src\core\base_page.py","81","NO_MATCH","","","return self.driver.current_url"
"src\core\base_page.py","84","NO_MATCH","","","""""""Get current page title."""""""
"src\core\base_page.py","85","NO_MATCH","","","return self.driver.title"
"src\core\base_page.py","87","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","88","NO_MATCH","","","# Element Finding Methods"
"src\core\base_page.py","89","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","91","NO_MATCH","","","def find_element(self, locator: Tuple[str, str], timeout: int = None) -> WebElement:"
"src\core\base_page.py","93","NO_MATCH","","","Find single element with explicit wait."
"src\core\base_page.py","96","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","105","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","106","NO_MATCH","","","wait = WebDriverWait(self.driver, wait_time)"
"src\core\base_page.py","109","NO_MATCH","","","element = wait.until(EC.presence_of_element_located(locator))"
"src\core\base_page.py","110","NO_MATCH","","","logger.debug(f""Element found: {locator}"")"
"src\core\base_page.py","113","NO_MATCH","","","logger.error(f""Element not found within {wait_time}s: {locator}"")"
"src\core\base_page.py","114","NO_MATCH","","","if ConfigManager.is_screenshot_on_failure_enabled():"
"src\core\base_page.py","115","NO_MATCH","","","ScreenshotUtils.take_screenshot(self.driver, f""element_not_found_{int(time.time())}"")"
"src\core\base_page.py","118","NO_MATCH","","","def find_elements(self, locator: Tuple[str, str], timeout: int = None) -> List[WebElement]:"
"src\core\base_page.py","120","NO_MATCH","","","Find multiple elements with explicit wait."
"src\core\base_page.py","123","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","129","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","130","NO_MATCH","","","wait = WebDriverWait(self.driver, wait_time)"
"src\core\base_page.py","133","NO_MATCH","","","elements = wait.until(EC.presence_of_all_elements_located(locator))"
"src\core\base_page.py","134","NO_MATCH","","","logger.debug(f""Found {len(elements)} elements: {locator}"")"
"src\core\base_page.py","137","NO_MATCH","","","logger.warning(f""No elements found within {wait_time}s: {locator}"")"
"src\core\base_page.py","140","NO_MATCH","","","def is_element_present(self, locator: Tuple[str, str], timeout: int = 5) -> bool:"
"src\core\base_page.py","142","NO_MATCH","","","Check if element is present on the page."
"src\core\base_page.py","145","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","152","NO_MATCH","","","WebDriverWait(self.driver, timeout).until(EC.presence_of_element_located(locator))"
"src\core\base_page.py","157","NO_MATCH","","","def is_element_visible(self, locator: Tuple[str, str], timeout: int = 5) -> bool:"
"src\core\base_page.py","159","NO_MATCH","","","Check if element is visible on the page."
"src\core\base_page.py","162","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","169","NO_MATCH","","","WebDriverWait(self.driver, timeout).until(EC.visibility_of_element_located(locator))"
"src\core\base_page.py","174","NO_MATCH","","","def is_element_clickable(self, locator: Tuple[str, str], timeout: int = 5) -> bool:"
"src\core\base_page.py","176","NO_MATCH","","","Check if element is clickable."
"src\core\base_page.py","179","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","186","NO_MATCH","","","WebDriverWait(self.driver, timeout).until(EC.element_to_be_clickable(locator))"
"src\core\base_page.py","191","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","192","NO_MATCH","","","# Element Interaction Methods"
"src\core\base_page.py","193","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","195","NO_MATCH","","","def click_element(self, locator: Tuple[str, str], timeout: int = None):"
"src\core\base_page.py","197","NO_MATCH","","","Click element with retry logic."
"src\core\base_page.py","200","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","203","NO_MATCH","","","retry_count = ConfigManager.get_retry_count()"
"src\core\base_page.py","204","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","208","NO_MATCH","","","element = WebDriverWait(self.driver, wait_time).until("
"src\core\base_page.py","209","NO_MATCH","","","EC.element_to_be_clickable(locator)"
"src\core\base_page.py","211","NO_MATCH","","","element.click()"
"src\core\base_page.py","212","NO_MATCH","","","logger.debug(f""Clicked element: {locator}"")"
"src\core\base_page.py","216","NO_MATCH","","","logger.warning(f""Click attempt {attempt + 1} failed: {str(e)}. Retrying..."")"
"src\core\base_page.py","217","NO_MATCH","","","time.sleep(0.5)"
"src\core\base_page.py","219","NO_MATCH","","","logger.error(f""Failed to click element after {retry_count} attempts: {locator}"")"
"src\core\base_page.py","222","NO_MATCH","","","def click_with_javascript(self, locator: Tuple[str, str]):"
"src\core\base_page.py","224","NO_MATCH","","","Click element using JavaScript (alternative when normal click fails)."
"src\core\base_page.py","227","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","229","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","230","NO_MATCH","","","self.driver.execute_script(""arguments[0].click();"", element)"
"src\core\base_page.py","231","NO_MATCH","","","logger.debug(f""Clicked element with JavaScript: {locator}"")"
"src\core\base_page.py","233","NO_MATCH","","","def double_click(self, locator: Tuple[str, str]):"
"src\core\base_page.py","235","NO_MATCH","","","Double click element."
"src\core\base_page.py","238","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","240","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","241","NO_MATCH","","","self.actions.double_click(element).perform()"
"src\core\base_page.py","242","NO_MATCH","","","logger.debug(f""Double clicked element: {locator}"")"
"src\core\base_page.py","244","NO_MATCH","","","def right_click(self, locator: Tuple[str, str]):"
"src\core\base_page.py","246","NO_MATCH","","","Right click element."
"src\core\base_page.py","249","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","251","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","252","NO_MATCH","","","self.actions.context_click(element).perform()"
"src\core\base_page.py","253","NO_MATCH","","","logger.debug(f""Right clicked element: {locator}"")"
